teamcolor_id,stage,stat_code,stat_name,value,raw_effect
40364,1,reactions,반응 속도,2,반응 속도 +2
40365,1,balance,밸런스,3,밸런스 +3
40365,1,longpassing,긴 패스,3,긴 패스 +3
40365,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40365,1,stamina,스태미너,2,스태미너 +2
40366,1,agility,민첩성,3,민첩성 +3
40366,1,balance,밸런스,3,밸런스 +3
40366,1,interceptions,가로채기,2,가로채기 +2
40366,1,strength,몸싸움,2,몸싸움 +2
40367,1,balance,밸런스,3,밸런스 +3
40367,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40367,1,marking,대인 수비,2,대인 수비 +2
40367,1,standingtackle,태클,3,태클 +3
40368,1,finishing,골 결정력,2,골 결정력 +2
40368,1,jumping,점프,2,점프 +2
40368,1,marking,대인 수비,3,대인 수비 +3
40368,1,strength,몸싸움,3,몸싸움 +3
40369,1,acceleration,가속력,2,가속력 +2
40369,1,agility,민첩성,3,민첩성 +3
40369,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40369,1,shortpassing,짧은 패스,3,짧은 패스 +3
40370,1,acceleration,가속력,3,가속력 +3
40370,1,longpassing,긴 패스,2,긴 패스 +2
40370,1,longshots,중거리 슛,3,중거리 슛 +3
40370,1,standingtackle,태클,2,태클 +2
40371,1,agility,민첩성,2,민첩성 +2
40371,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40371,1,positioning,위치 선정,3,위치 선정 +3
40371,1,shortpassing,짧은 패스,3,짧은 패스 +3
40372,1,aggression,적극성,3,적극성 +3
40372,1,crossing,크로스,2,크로스 +2
40372,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40372,1,sprintspeed,속력,3,속력 +3
40373,1,composure,침착성,3,침착성 +3
40373,1,finishing,골 결정력,3,골 결정력 +3
40373,1,headingaccuracy,헤더,2,헤더 +2
40373,1,jumping,점프,2,점프 +2
40374,1,agility,민첩성,2,민첩성 +2
40374,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40374,1,dribbling,드리블,3,드리블 +3
40374,1,shortpassing,짧은 패스,2,짧은 패스 +2
40375,1,finishing,골 결정력,3,골 결정력 +3
40375,1,positioning,위치 선정,3,위치 선정 +3
40375,1,reactions,반응 속도,2,반응 속도 +2
40375,1,shotpower,슛 파워,2,슛 파워 +2
40376,1,balance,밸런스,3,밸런스 +3
40376,1,interceptions,가로채기,2,가로채기 +2
40376,1,marking,대인 수비,3,대인 수비 +3
40376,1,sprintspeed,속력,2,속력 +2
40377,1,acceleration,가속력,3,가속력 +3
40377,1,balance,밸런스,2,밸런스 +2
40377,1,standingtackle,태클,2,태클 +2
40377,1,strength,몸싸움,3,몸싸움 +3
40378,1,composure,침착성,3,침착성 +3
40378,1,crossing,크로스,2,크로스 +2
40378,1,finishing,골 결정력,3,골 결정력 +3
40378,1,strength,몸싸움,2,몸싸움 +2
40379,1,agility,민첩성,2,민첩성 +2
40379,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40379,1,reactions,반응 속도,2,반응 속도 +2
40379,1,shortpassing,짧은 패스,3,짧은 패스 +3
40380,1,balance,밸런스,3,밸런스 +3
40380,1,shortpassing,짧은 패스,2,짧은 패스 +2
40380,1,stamina,스태미너,3,스태미너 +3
40380,1,strength,몸싸움,2,몸싸움 +2
40381,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40381,1,dribbling,드리블,3,드리블 +3
40381,1,marking,대인 수비,3,대인 수비 +3
40381,1,strength,몸싸움,2,몸싸움 +2
40382,1,aggression,적극성,2,적극성 +2
40382,1,dribbling,드리블,3,드리블 +3
40382,1,shortpassing,짧은 패스,2,짧은 패스 +2
40382,1,sprintspeed,속력,3,속력 +3
40383,1,balance,밸런스,2,밸런스 +2
40383,1,interceptions,가로채기,3,가로채기 +3
40383,1,positioning,위치 선정,2,위치 선정 +2
40383,1,standingtackle,태클,3,태클 +3
40384,1,acceleration,가속력,3,가속력 +3
40384,1,jumping,점프,2,점프 +2
40384,1,sprintspeed,속력,3,속력 +3
40384,1,strength,몸싸움,2,몸싸움 +2
40385,1,overall,전체 능력치,1,전체 능력치 +1
40385,2,overall,전체 능력치,2,전체 능력치 +2
40385,3,overall,전체 능력치,3,전체 능력치 +3
40386,1,overall,전체 능력치,1,전체 능력치 +1
40386,2,overall,전체 능력치,2,전체 능력치 +2
40386,3,overall,전체 능력치,3,전체 능력치 +3
40391,1,overall,전체 능력치,1,전체 능력치 +1
40391,2,overall,전체 능력치,2,전체 능력치 +2
40391,3,overall,전체 능력치,3,전체 능력치 +3
40394,1,overall,전체 능력치,1,전체 능력치 +1
40394,2,overall,전체 능력치,2,전체 능력치 +2
40394,3,overall,전체 능력치,3,전체 능력치 +3
40395,1,overall,전체 능력치,1,전체 능력치 +1
40395,2,overall,전체 능력치,2,전체 능력치 +2
40395,3,overall,전체 능력치,3,전체 능력치 +3
40396,1,headingaccuracy,헤더,1,헤더 +1
40396,1,longshots,중거리 슛,2,중거리 슛 +2
40396,1,stamina,스태미너,2,스태미너 +2
40397,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40397,1,shortpassing,짧은 패스,2,짧은 패스 +2
40398,1,agility,민첩성,1,민첩성 +1
40398,1,dribbling,드리블,1,드리블 +1
40399,1,overall,전체 능력치,1,전체 능력치 +1
40399,2,overall,전체 능력치,2,전체 능력치 +2
40399,3,overall,전체 능력치,3,전체 능력치 +3
40443,1,shortpassing,짧은 패스,2,짧은 패스 +2
40443,1,shotpower,슛 파워,1,슛 파워 +1
40443,1,vision,시야,2,시야 +2
40444,1,marking,대인 수비,2,대인 수비 +2
40444,1,reactions,반응 속도,1,반응 속도 +1
40444,1,shortpassing,짧은 패스,2,짧은 패스 +2
40455,1,shotpower,슛 파워,1,슛 파워 +1
40455,1,vision,시야,1,시야 +1
40465,1,overall,전체 능력치,1,전체 능력치 +1
40465,2,overall,전체 능력치,2,전체 능력치 +2
40465,3,overall,전체 능력치,3,전체 능력치 +3
40466,1,overall,전체 능력치,1,전체 능력치 +1
40466,2,overall,전체 능력치,2,전체 능력치 +2
40466,3,overall,전체 능력치,3,전체 능력치 +3
40472,1,sprintspeed,속력,2,속력 +2
40472,1,vision,시야,1,시야 +1
40478,1,overall,전체 능력치,1,전체 능력치 +1
40478,2,overall,전체 능력치,2,전체 능력치 +2
40478,3,overall,전체 능력치,3,전체 능력치 +3
40480,1,overall,전체 능력치,1,전체 능력치 +1
40480,2,overall,전체 능력치,2,전체 능력치 +2
40480,3,overall,전체 능력치,3,전체 능력치 +3
40481,1,overall,전체 능력치,1,전체 능력치 +1
40481,2,overall,전체 능력치,2,전체 능력치 +2
40481,3,overall,전체 능력치,3,전체 능력치 +3
40482,1,overall,전체 능력치,1,전체 능력치 +1
40482,2,overall,전체 능력치,2,전체 능력치 +2
40482,3,overall,전체 능력치,3,전체 능력치 +3
40483,1,overall,전체 능력치,1,전체 능력치 +1
40483,2,overall,전체 능력치,2,전체 능력치 +2
40483,3,overall,전체 능력치,3,전체 능력치 +3
40486,1,overall,전체 능력치,1,전체 능력치 +1
40486,2,overall,전체 능력치,2,전체 능력치 +2
40486,3,overall,전체 능력치,3,전체 능력치 +3
40504,1,overall,전체 능력치,1,전체 능력치 +1
40504,2,overall,전체 능력치,2,전체 능력치 +2
40504,3,overall,전체 능력치,3,전체 능력치 +3
40505,1,overall,전체 능력치,1,전체 능력치 +1
40505,2,overall,전체 능력치,2,전체 능력치 +2
40505,3,overall,전체 능력치,3,전체 능력치 +3
40507,1,overall,전체 능력치,1,전체 능력치 +1
40507,2,overall,전체 능력치,2,전체 능력치 +2
40507,3,overall,전체 능력치,3,전체 능력치 +3
40508,1,agility,민첩성,3,민첩성 +3
40508,1,curve,커브,2,커브 +2
40508,1,longshots,중거리 슛,3,중거리 슛 +3
40508,1,shotpower,슛 파워,2,슛 파워 +2
40509,1,crossing,크로스,3,크로스 +3
40509,1,curve,커브,3,커브 +3
40509,1,longpassing,긴 패스,2,긴 패스 +2
40509,1,sprintspeed,속력,2,속력 +2
40510,1,acceleration,가속력,3,가속력 +3
40510,1,agility,민첩성,2,민첩성 +2
40510,1,dribbling,드리블,3,드리블 +3
40510,1,reactions,반응 속도,2,반응 속도 +2
40511,1,balance,밸런스,2,밸런스 +2
40511,1,composure,침착성,2,침착성 +2
40511,1,shortpassing,짧은 패스,3,짧은 패스 +3
40511,1,stamina,스태미너,3,스태미너 +3
40512,1,headingaccuracy,헤더,3,헤더 +3
40512,1,marking,대인 수비,2,대인 수비 +2
40512,1,stamina,스태미너,2,스태미너 +2
40512,1,standingtackle,태클,3,태클 +3
40513,1,crossing,크로스,3,크로스 +3
40513,1,positioning,위치 선정,2,위치 선정 +2
40513,1,shortpassing,짧은 패스,3,짧은 패스 +3
40513,1,stamina,스태미너,2,스태미너 +2
40514,1,balance,밸런스,2,밸런스 +2
40514,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40514,1,longpassing,긴 패스,3,긴 패스 +3
40514,1,shortpassing,짧은 패스,3,짧은 패스 +3
40515,1,acceleration,가속력,2,가속력 +2
40515,1,finishing,골 결정력,3,골 결정력 +3
40515,1,positioning,위치 선정,3,위치 선정 +3
40515,1,sprintspeed,속력,2,속력 +2
40516,1,agility,민첩성,3,민첩성 +3
40516,1,balance,밸런스,2,밸런스 +2
40516,1,shortpassing,짧은 패스,3,짧은 패스 +3
40516,1,strength,몸싸움,2,몸싸움 +2
40517,1,marking,대인 수비,2,대인 수비 +2
40517,1,sprintspeed,속력,2,속력 +2
40517,1,standingtackle,태클,3,태클 +3
40517,1,vision,시야,3,시야 +3
40518,1,acceleration,가속력,3,가속력 +3
40518,1,agility,민첩성,2,민첩성 +2
40518,1,longpassing,긴 패스,3,긴 패스 +3
40518,1,reactions,반응 속도,2,반응 속도 +2
40519,1,agility,민첩성,2,민첩성 +2
40519,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40519,1,standingtackle,태클,3,태클 +3
40519,1,strength,몸싸움,3,몸싸움 +3
40520,1,finishing,골 결정력,3,골 결정력 +3
40520,1,headingaccuracy,헤더,2,헤더 +2
40520,1,shortpassing,짧은 패스,2,짧은 패스 +2
40520,1,vision,시야,3,시야 +3
40521,1,balance,밸런스,2,밸런스 +2
40521,1,marking,대인 수비,3,대인 수비 +3
40521,1,slidingtackle,슬라이딩 태클,2,슬라이딩 태클 +2
40521,1,standingtackle,태클,3,태클 +3
40522,1,balance,밸런스,2,밸런스 +2
40522,1,positioning,위치 선정,2,위치 선정 +2
40522,1,standingtackle,태클,3,태클 +3
40522,1,strength,몸싸움,3,몸싸움 +3
40523,1,interceptions,가로채기,2,가로채기 +2
40523,1,marking,대인 수비,3,대인 수비 +3
40523,1,positioning,위치 선정,3,위치 선정 +3
40523,1,stamina,스태미너,2,스태미너 +2
40524,1,aggression,적극성,3,적극성 +3
40524,1,finishing,골 결정력,2,골 결정력 +2
40524,1,marking,대인 수비,3,대인 수비 +3
40524,1,shortpassing,짧은 패스,2,짧은 패스 +2
40525,1,agility,민첩성,2,민첩성 +2
40525,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40525,1,reactions,반응 속도,2,반응 속도 +2
40525,1,shortpassing,짧은 패스,3,짧은 패스 +3
40526,1,crossing,크로스,2,크로스 +2
40526,1,longshots,중거리 슛,2,중거리 슛 +2
40526,1,shortpassing,짧은 패스,3,짧은 패스 +3
40526,1,vision,시야,3,시야 +3
40527,1,dribbling,드리블,2,드리블 +2
40527,1,longshots,중거리 슛,2,중거리 슛 +2
40527,1,marking,대인 수비,3,대인 수비 +3
40527,1,standingtackle,태클,3,태클 +3
40528,1,longpassing,긴 패스,3,긴 패스 +3
40528,1,positioning,위치 선정,2,위치 선정 +2
40528,1,shortpassing,짧은 패스,3,짧은 패스 +3
40528,1,vision,시야,2,시야 +2
40529,1,longpassing,긴 패스,2,긴 패스 +2
40529,1,positioning,위치 선정,1,위치 선정 +1
40530,1,ballcontrol,볼 컨트롤,1,볼 컨트롤 +1
40530,1,shortpassing,짧은 패스,2,짧은 패스 +2
40531,1,acceleration,가속력,2,가속력 +2
40531,1,sprintspeed,속력,1,속력 +1
40532,1,overall,전체 능력치,1,전체 능력치 +1
40532,2,overall,전체 능력치,2,전체 능력치 +2
40532,3,overall,전체 능력치,3,전체 능력치 +3
40533,1,positioning,위치 선정,2,위치 선정 +2
40533,1,shortpassing,짧은 패스,2,짧은 패스 +2
40533,1,vision,시야,1,시야 +1
40534,1,acceleration,가속력,2,가속력 +2
40534,1,agility,민첩성,2,민첩성 +2
40534,1,positioning,위치 선정,1,위치 선정 +1
40535,1,overall,전체 능력치,1,전체 능력치 +1
40535,2,overall,전체 능력치,2,전체 능력치 +2
40535,3,overall,전체 능력치,3,전체 능력치 +3
40574,1,overall,전체 능력치,1,전체 능력치 +1
40574,2,overall,전체 능력치,2,전체 능력치 +2
40574,3,overall,전체 능력치,3,전체 능력치 +3
40575,1,agility,민첩성,1,민첩성 +1
40575,1,finishing,골 결정력,2,골 결정력 +2
40575,1,vision,시야,2,시야 +2
40576,1,balance,밸런스,2,밸런스 +2
40576,1,reactions,반응 속도,2,반응 속도 +2
40576,1,stamina,스태미너,1,스태미너 +1
40577,1,acceleration,가속력,1,가속력 +1
40577,1,dribbling,드리블,1,드리블 +1
40578,1,reactions,반응 속도,2,반응 속도 +2
40578,1,shortpassing,짧은 패스,2,짧은 패스 +2
40578,1,vision,시야,1,시야 +1
40579,1,balance,밸런스,1,밸런스 +1
40579,1,reactions,반응 속도,1,반응 속도 +1
40580,1,finishing,골 결정력,1,골 결정력 +1
40580,1,positioning,위치 선정,1,위치 선정 +1
40581,1,finishing,골 결정력,2,골 결정력 +2
40581,1,positioning,위치 선정,2,위치 선정 +2
40582,1,marking,대인 수비,2,대인 수비 +2
40582,1,slidingtackle,슬라이딩 태클,1,슬라이딩 태클 +1
40583,1,finishing,골 결정력,1,골 결정력 +1
40583,1,positioning,위치 선정,2,위치 선정 +2
40584,1,overall,전체 능력치,1,전체 능력치 +1
40584,2,overall,전체 능력치,2,전체 능력치 +2
40584,3,overall,전체 능력치,3,전체 능력치 +3
40585,1,overall,전체 능력치,1,전체 능력치 +1
40585,2,overall,전체 능력치,2,전체 능력치 +2
40585,3,overall,전체 능력치,3,전체 능력치 +3
40587,1,overall,전체 능력치,1,전체 능력치 +1
40587,2,overall,전체 능력치,2,전체 능력치 +2
40587,3,overall,전체 능력치,3,전체 능력치 +3
40588,1,overall,전체 능력치,1,전체 능력치 +1
40588,2,overall,전체 능력치,2,전체 능력치 +2
40588,3,overall,전체 능력치,3,전체 능력치 +3
40590,1,overall,전체 능력치,1,전체 능력치 +1
40590,2,overall,전체 능력치,2,전체 능력치 +2
40590,3,overall,전체 능력치,3,전체 능력치 +3
40592,1,overall,전체 능력치,1,전체 능력치 +1
40592,2,overall,전체 능력치,2,전체 능력치 +2
40592,3,overall,전체 능력치,3,전체 능력치 +3
40593,1,overall,전체 능력치,1,전체 능력치 +1
40593,2,overall,전체 능력치,2,전체 능력치 +2
40593,3,overall,전체 능력치,3,전체 능력치 +3
40594,1,overall,전체 능력치,1,전체 능력치 +1
40594,2,overall,전체 능력치,2,전체 능력치 +2
40594,3,overall,전체 능력치,3,전체 능력치 +3
40595,1,overall,전체 능력치,1,전체 능력치 +1
40595,2,overall,전체 능력치,2,전체 능력치 +2
40595,3,overall,전체 능력치,3,전체 능력치 +3
40596,1,overall,전체 능력치,1,전체 능력치 +1
40596,2,overall,전체 능력치,2,전체 능력치 +2
40596,3,overall,전체 능력치,3,전체 능력치 +3
40604,1,overall,전체 능력치,1,전체 능력치 +1
40604,2,overall,전체 능력치,2,전체 능력치 +2
40604,3,overall,전체 능력치,3,전체 능력치 +3
40605,1,overall,전체 능력치,1,전체 능력치 +1
40605,2,overall,전체 능력치,2,전체 능력치 +2
40605,3,overall,전체 능력치,3,전체 능력치 +3
40617,1,overall,전체 능력치,1,전체 능력치 +1
40617,2,overall,전체 능력치,2,전체 능력치 +2
40617,3,overall,전체 능력치,3,전체 능력치 +3
40618,1,overall,전체 능력치,1,전체 능력치 +1
40618,2,overall,전체 능력치,2,전체 능력치 +2
40618,3,overall,전체 능력치,3,전체 능력치 +3
40619,1,finishing,골 결정력,3,골 결정력 +3
40619,1,positioning,위치 선정,2,위치 선정 +2
40619,1,shortpassing,짧은 패스,2,짧은 패스 +2
40619,1,sprintspeed,속력,3,속력 +3
40620,1,crossing,크로스,3,크로스 +3
40620,1,headingaccuracy,헤더,2,헤더 +2
40620,1,positioning,위치 선정,3,위치 선정 +3
40620,1,shortpassing,짧은 패스,2,짧은 패스 +2
40621,1,dribbling,드리블,2,드리블 +2
40621,1,positioning,위치 선정,3,위치 선정 +3
40621,1,shortpassing,짧은 패스,3,짧은 패스 +3
40621,1,vision,시야,2,시야 +2
40622,1,acceleration,가속력,3,가속력 +3
40622,1,positioning,위치 선정,3,위치 선정 +3
40622,1,shortpassing,짧은 패스,2,짧은 패스 +2
40622,1,vision,시야,2,시야 +2
40623,1,crossing,크로스,2,크로스 +2
40623,1,finishing,골 결정력,2,골 결정력 +2
40623,1,sprintspeed,속력,3,속력 +3
40623,1,stamina,스태미너,3,스태미너 +3
40624,1,acceleration,가속력,2,가속력 +2
40624,1,crossing,크로스,3,크로스 +3
40624,1,shortpassing,짧은 패스,2,짧은 패스 +2
40624,1,sprintspeed,속력,3,속력 +3
40625,1,balance,밸런스,2,밸런스 +2
40625,1,ballcontrol,볼 컨트롤,3,볼 컨트롤 +3
40625,1,shortpassing,짧은 패스,2,짧은 패스 +2
40625,1,vision,시야,3,시야 +3
40626,1,headingaccuracy,헤더,2,헤더 +2
40626,1,interceptions,가로채기,2,가로채기 +2
40626,1,longpassing,긴 패스,3,긴 패스 +3
40626,1,standingtackle,태클,3,태클 +3
40627,1,finishing,골 결정력,2,골 결정력 +2
40627,1,headingaccuracy,헤더,3,헤더 +3
40627,1,marking,대인 수비,3,대인 수비 +3
40627,1,sprintspeed,속력,2,속력 +2
40628,1,dribbling,드리블,2,드리블 +2
40628,1,finishing,골 결정력,3,골 결정력 +3
40628,1,positioning,위치 선정,2,위치 선정 +2
40628,1,shortpassing,짧은 패스,3,짧은 패스 +3
40629,1,acceleration,가속력,3,가속력 +3
40629,1,longshots,중거리 슛,2,중거리 슛 +2
40629,1,positioning,위치 선정,3,위치 선정 +3
40629,1,vision,시야,2,시야 +2
40630,1,finishing,골 결정력,3,골 결정력 +3
40630,1,positioning,위치 선정,2,위치 선정 +2
40630,1,shortpassing,짧은 패스,2,짧은 패스 +2
40630,1,sprintspeed,속력,3,속력 +3
40631,1,crossing,크로스,2,크로스 +2
40631,1,dribbling,드리블,3,드리블 +3
40631,1,interceptions,가로채기,2,가로채기 +2
40631,1,sprintspeed,속력,3,속력 +3
40632,1,crossing,크로스,3,크로스 +3
40632,1,longpassing,긴 패스,2,긴 패스 +2
40632,1,standingtackle,태클,2,태클 +2
40632,1,vision,시야,3,시야 +3
40633,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40633,1,dribbling,드리블,3,드리블 +3
40633,1,interceptions,가로채기,3,가로채기 +3
40633,1,vision,시야,2,시야 +2
40634,1,finishing,골 결정력,2,골 결정력 +2
40634,1,positioning,위치 선정,2,위치 선정 +2
40634,1,shortpassing,짧은 패스,3,짧은 패스 +3
40634,1,vision,시야,3,시야 +3
40635,1,aggression,적극성,3,적극성 +3
40635,1,interceptions,가로채기,2,가로채기 +2
40635,1,marking,대인 수비,2,대인 수비 +2
40635,1,stamina,스태미너,3,스태미너 +3
40636,1,balance,밸런스,3,밸런스 +3
40636,1,marking,대인 수비,2,대인 수비 +2
40636,1,shortpassing,짧은 패스,2,짧은 패스 +2
40636,1,stamina,스태미너,3,스태미너 +3
40637,1,crossing,크로스,3,크로스 +3
40637,1,headingaccuracy,헤더,2,헤더 +2
40637,1,shortpassing,짧은 패스,2,짧은 패스 +2
40637,1,strength,몸싸움,3,몸싸움 +3
40638,1,composure,침착성,2,침착성 +2
40638,1,finishing,골 결정력,3,골 결정력 +3
40638,1,positioning,위치 선정,2,위치 선정 +2
40638,1,sprintspeed,속력,3,속력 +3
40639,1,dribbling,드리블,2,드리블 +2
40639,1,marking,대인 수비,3,대인 수비 +3
40639,1,sprintspeed,속력,2,속력 +2
40639,1,standingtackle,태클,3,태클 +3
40640,1,acceleration,가속력,3,가속력 +3
40640,1,positioning,위치 선정,3,위치 선정 +3
40640,1,shortpassing,짧은 패스,2,짧은 패스 +2
40640,1,vision,시야,2,시야 +2
40641,1,aggression,적극성,3,적극성 +3
40641,1,balance,밸런스,2,밸런스 +2
40641,1,marking,대인 수비,2,대인 수비 +2
40641,1,stamina,스태미너,3,스태미너 +3
40642,1,crossing,크로스,3,크로스 +3
40642,1,curve,커브,3,커브 +3
40642,1,headingaccuracy,헤더,2,헤더 +2
40642,1,positioning,위치 선정,2,위치 선정 +2
40643,1,agility,민첩성,2,민첩성 +2
40643,1,dribbling,드리블,2,드리블 +2
40643,1,finishing,골 결정력,3,골 결정력 +3
40643,1,positioning,위치 선정,3,위치 선정 +3
40644,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40644,1,composure,침착성,2,침착성 +2
40644,1,positioning,위치 선정,3,위치 선정 +3
40644,1,vision,시야,3,시야 +3
40645,1,composure,침착성,2,침착성 +2
40645,1,finishing,골 결정력,3,골 결정력 +3
40645,1,positioning,위치 선정,3,위치 선정 +3
40645,1,shortpassing,짧은 패스,2,짧은 패스 +2
40646,1,aggression,적극성,3,적극성 +3
40646,1,balance,밸런스,2,밸런스 +2
40646,1,positioning,위치 선정,3,위치 선정 +3
40646,1,strength,몸싸움,2,몸싸움 +2
40647,1,aggression,적극성,3,적극성 +3
40647,1,headingaccuracy,헤더,2,헤더 +2
40647,1,reactions,반응 속도,2,반응 속도 +2
40647,1,stamina,스태미너,3,스태미너 +3
40648,1,composure,침착성,3,침착성 +3
40648,1,longshots,중거리 슛,2,중거리 슛 +2
40648,1,shortpassing,짧은 패스,3,짧은 패스 +3
40648,1,shotpower,슛 파워,2,슛 파워 +2
40649,1,aggression,적극성,3,적극성 +3
40649,1,crossing,크로스,2,크로스 +2
40649,1,interceptions,가로채기,3,가로채기 +3
40649,1,longpassing,긴 패스,2,긴 패스 +2
40650,1,acceleration,가속력,2,가속력 +2
40650,1,agility,민첩성,3,민첩성 +3
40650,1,dribbling,드리블,3,드리블 +3
40650,1,reactions,반응 속도,2,반응 속도 +2
40651,1,composure,침착성,2,침착성 +2
40651,1,finishing,골 결정력,3,골 결정력 +3
40651,1,longshots,중거리 슛,2,중거리 슛 +2
40651,1,shotpower,슛 파워,3,슛 파워 +3
40652,1,agility,민첩성,3,민첩성 +3
40652,1,reactions,반응 속도,3,반응 속도 +3
40652,1,shortpassing,짧은 패스,2,짧은 패스 +2
40652,1,vision,시야,2,시야 +2
40653,1,acceleration,가속력,3,가속력 +3
40653,1,positioning,위치 선정,3,위치 선정 +3
40653,1,shortpassing,짧은 패스,2,짧은 패스 +2
40653,1,vision,시야,2,시야 +2
40654,1,aggression,적극성,3,적극성 +3
40654,1,balance,밸런스,2,밸런스 +2
40654,1,marking,대인 수비,3,대인 수비 +3
40654,1,shortpassing,짧은 패스,2,짧은 패스 +2
40655,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40655,1,composure,침착성,3,침착성 +3
40655,1,shortpassing,짧은 패스,3,짧은 패스 +3
40655,1,vision,시야,2,시야 +2
40656,1,marking,대인 수비,2,대인 수비 +2
40656,1,positioning,위치 선정,1,위치 선정 +1
40656,1,sprintspeed,속력,2,속력 +2
40657,1,aggression,적극성,2,적극성 +2
40657,1,headingaccuracy,헤더,2,헤더 +2
40657,1,stamina,스태미너,1,스태미너 +1
40658,1,headingaccuracy,헤더,2,헤더 +2
40658,1,interceptions,가로채기,1,가로채기 +1
40658,1,standingtackle,태클,2,태클 +2
40659,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40659,1,positioning,위치 선정,2,위치 선정 +2
40659,1,shortpassing,짧은 패스,1,짧은 패스 +1
40660,1,overall,전체 능력치,1,전체 능력치 +1
40660,2,overall,전체 능력치,2,전체 능력치 +2
40660,3,longshots,중거리 슛,1,중거리 슛 +1
40660,3,overall,전체 능력치,3,전체 능력치 +3
40660,3,shortpassing,짧은 패스,2,짧은 패스 +2
40661,1,overall,전체 능력치,1,전체 능력치 +1
40661,2,overall,전체 능력치,2,전체 능력치 +2
40661,3,overall,전체 능력치,3,전체 능력치 +3
40662,1,overall,전체 능력치,1,전체 능력치 +1
40662,2,overall,전체 능력치,2,전체 능력치 +2
40662,3,overall,전체 능력치,3,전체 능력치 +3
40663,1,overall,전체 능력치,1,전체 능력치 +1
40663,2,overall,전체 능력치,2,전체 능력치 +2
40663,3,overall,전체 능력치,3,전체 능력치 +3
40664,1,overall,전체 능력치,1,전체 능력치 +1
40664,2,overall,전체 능력치,2,전체 능력치 +2
40664,3,overall,전체 능력치,3,전체 능력치 +3
40665,1,overall,전체 능력치,1,전체 능력치 +1
40665,2,overall,전체 능력치,2,전체 능력치 +2
40665,3,overall,전체 능력치,3,전체 능력치 +3
40666,1,overall,전체 능력치,1,전체 능력치 +1
40666,2,overall,전체 능력치,2,전체 능력치 +2
40666,3,overall,전체 능력치,3,전체 능력치 +3
40667,1,overall,전체 능력치,1,전체 능력치 +1
40667,2,overall,전체 능력치,2,전체 능력치 +2
40667,3,overall,전체 능력치,3,전체 능력치 +3
40668,1,overall,전체 능력치,1,전체 능력치 +1
40668,2,overall,전체 능력치,2,전체 능력치 +2
40668,3,overall,전체 능력치,3,전체 능력치 +3
40670,1,overall,전체 능력치,1,전체 능력치 +1
40670,2,overall,전체 능력치,2,전체 능력치 +2
40670,3,overall,전체 능력치,3,전체 능력치 +3
40671,1,longpassing,긴 패스,1,긴 패스 +1
40671,1,shortpassing,짧은 패스,1,짧은 패스 +1
40672,1,overall,전체 능력치,1,전체 능력치 +1
40672,2,overall,전체 능력치,2,전체 능력치 +2
40672,3,overall,전체 능력치,3,전체 능력치 +3
40674,1,overall,전체 능력치,1,전체 능력치 +1
40674,2,overall,전체 능력치,2,전체 능력치 +2
40674,3,overall,전체 능력치,3,전체 능력치 +3
40676,1,overall,전체 능력치,1,전체 능력치 +1
40676,2,overall,전체 능력치,2,전체 능력치 +2
40676,3,overall,전체 능력치,3,전체 능력치 +3
40677,1,overall,전체 능력치,1,전체 능력치 +1
40677,2,overall,전체 능력치,2,전체 능력치 +2
40677,3,overall,전체 능력치,3,전체 능력치 +3
40678,1,overall,전체 능력치,1,전체 능력치 +1
40678,2,overall,전체 능력치,2,전체 능력치 +2
40678,3,overall,전체 능력치,3,전체 능력치 +3
40679,1,overall,전체 능력치,1,전체 능력치 +1
40679,2,overall,전체 능력치,2,전체 능력치 +2
40679,3,overall,전체 능력치,3,전체 능력치 +3
40680,1,aggression,적극성,3,적극성 +3
40680,1,slidingtackle,슬라이딩 태클,3,슬라이딩 태클 +3
40680,1,standingtackle,태클,2,태클 +2
40680,1,volleys,발리 슛,2,발리 슛 +2
40681,1,dribbling,드리블,3,드리블 +3
40681,1,finishing,골 결정력,3,골 결정력 +3
40681,1,longpassing,긴 패스,2,긴 패스 +2
40681,1,positioning,위치 선정,2,위치 선정 +2
40682,1,aggression,적극성,3,적극성 +3
40682,1,ballcontrol,볼 컨트롤,2,볼 컨트롤 +2
40682,1,longpassing,긴 패스,3,긴 패스 +3
40682,1,positioning,위치 선정,2,위치 선정 +2
40683,1,crossing,크로스,2,크로스 +2
40683,1,headingaccuracy,헤더,3,헤더 +3
