teamcolor_id,stage,required_players,condition_text,icon_url
40287,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115618.png
40287,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115618.png
40288,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115423.png
40288,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115423.png
40288,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115423.png
40289,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115438.png
40289,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115438.png
40289,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115438.png
40290,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115626.png
40290,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115626.png
40290,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115626.png
40296,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115635.png
40296,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115635.png
40296,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115635.png
40297,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115436.png
40297,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115436.png
40297,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115436.png
40298,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l974.png
40299,1,4,4명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l245.png
40300,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40301,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40302,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999257.png
40302,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999257.png
40302,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999257.png
40303,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999260.png
40303,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999260.png
40303,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999260.png
40304,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115649.png
40304,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115649.png
40304,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115649.png
40306,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115653.png
40306,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115653.png
40306,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115653.png
40307,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115650.png
40307,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115650.png
40307,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115650.png
40341,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40342,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40343,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40344,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115400.png
40344,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115400.png
40344,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115400.png
40345,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115404.png
40345,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115404.png
40345,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l115404.png
40348,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130182.png
40348,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130182.png
40348,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130182.png
40349,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130178.png
40349,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130178.png
40349,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130178.png
40350,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130179.png
40350,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130179.png
40350,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130179.png
40353,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2052.png
40354,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2195.png
40355,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2007.png
40356,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2054.png
40357,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2103.png
40358,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2070.png
40359,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2072.png
40360,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2010.png
40361,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2013.png
40362,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2057.png
40363,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2014.png
40364,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2018.png
40365,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2021.png
40366,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2117.png
40367,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2034.png
40368,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2161.png
40369,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2163.png
40370,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2167.png
40371,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2083.png
40372,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2129.png
40373,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2037.png
40374,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2038.png
40375,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2182.png
40376,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2183.png
40377,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2136.png
40378,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2051.png
40379,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2045.png
40380,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2047.png
40381,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2145.png
40382,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2095.png
40383,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2060.png
40384,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2050.png
40385,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40385,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40385,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40386,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130185.png
40386,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130185.png
40386,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130185.png
40391,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999280.png
40391,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999280.png
40391,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999280.png
40394,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130279.png
40394,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130279.png
40394,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130279.png
40395,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130278.png
40395,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130278.png
40395,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130278.png
40396,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40397,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40398,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1370.png
40399,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130172.png
40399,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130172.png
40399,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130172.png
40443,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40444,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l48.png
40455,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40465,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130086.png
40465,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130086.png
40465,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130086.png
40466,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130088.png
40466,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130088.png
40466,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130088.png
40472,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l73.png
40478,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130256.png
40478,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130256.png
40478,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130256.png
40480,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130262.png
40480,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130262.png
40480,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130262.png
40481,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130280.png
40481,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130280.png
40481,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130280.png
40482,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999005.png
40482,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999005.png
40482,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999005.png
40483,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40483,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40483,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999277.png
40486,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l130296.png
40486,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l130296.png
40486,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l130296.png
40504,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130303.png
40504,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130303.png
40504,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130303.png
40505,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130304.png
40505,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130304.png
40505,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130304.png
40507,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130354.png
40507,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130354.png
40507,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130354.png
40508,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2401.png
40509,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2404.png
40510,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2407.png
40511,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2410.png
40512,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2412.png
40513,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2413.png
40514,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2414.png
40515,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2418.png
40516,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2421.png
40517,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2423.png
40518,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2427.png
40519,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2434.png
40520,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2438.png
40521,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2439.png
40522,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2442.png
40523,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2443.png
40524,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2444.png
40525,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2445.png
40526,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2447.png
40527,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2448.png
40528,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2451.png
40529,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2420.png
40530,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2437.png
40531,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2449.png
40532,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130356.png
40532,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130356.png
40532,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130356.png
40533,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40534,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l32.png
40535,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130371.png
40535,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130371.png
40535,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130371.png
40574,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130386.png
40574,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130386.png
40574,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130386.png
40575,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40576,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l45.png
40577,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l11.png
40578,1,5,5명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1362.png
40579,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l236.png
40580,1,2,2명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l18.png
40581,1,4,4명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l241.png
40582,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1343.png
40583,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l243.png
40584,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130391.png
40584,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130391.png
40584,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130391.png
40585,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999828.png
40585,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999828.png
40585,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999828.png
40587,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999829.png
40587,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999829.png
40587,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999829.png
40588,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999830.png
40588,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999830.png
40588,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999830.png
40590,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999834.png
40590,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999834.png
40590,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999834.png
40592,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130400.png
40592,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130400.png
40592,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130400.png
40593,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999836.png
40593,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999836.png
40593,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999836.png
40594,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130446.png
40594,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130446.png
40594,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130446.png
40595,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999839.png
40595,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999839.png
40595,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999839.png
40596,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130447.png
40596,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130447.png
40596,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130447.png
40604,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999840.png
40604,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999840.png
40604,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999840.png
40605,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130461.png
40605,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130461.png
40605,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130461.png
40617,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999845.png
40617,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999845.png
40617,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l999845.png
40618,1,3,3명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130492.png
40618,2,6,6명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130492.png
40618,3,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/crests/light/medium/l130492.png
40619,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l9.png
40620,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1.png
40621,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l10.png
40622,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l5.png
40623,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l13.png
40624,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l18.png
40625,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l2.png
40626,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l1799.png
40627,1,8,8명,https://fco.dn.nexoncdn.co.kr/live/externalAssets/common/teamcolorboost/icon/medium/4_l14.png
